dance.id,hive,day,year,segment,dance.found,segment start time,dancer.id,cluster.id,runs.measured,points,minX,maxX,meanX,sdX,minY,maxY,meanY,sdY,min_duration.sec,max_duration.sec,duration,sd_duration.sec,minI,maxI,meanI,sdI,minLen,maxLen,meanLen,sdLen,minD2S,maxD2S,meanD2S,sdD2S,minD2R,maxD2R,meanD2R,sdD2R,minD2P,maxD2P,meanD2P,sdD2P,minV,maxV,meanV,sdV,min_angle,max_angle,mean_angle,sd_angle,minDelta,maxDelta,meanDelta,sdDelta,skew,min_angle_corr,max_angle_corr,mean_angle_corr,segment start time,azimuth,heading.degrees,heading,flag,,,,,,,,,
121,FSR,10,2015,FSR_051015_16_54_for_1min.avi,yes,16:54,1,1,4,8,879.137,1050.36,977.158,58.932,317.986,503.597,418.525,77.996,2.202,2.436,2.319,0.104,30,63,50.25,11.436,37.41,45.181,42.985,3.724,0,45.181,21.492,23.105,NA,NA,NA,NA,37.41,45.181,42.985,3.724,16.988,19.913,18.525,1.216,-170.838,-157.38,-164.589,5.522,NA,NA,NA,NA,-1,20.762,34.22,27.011,16:54,258.4,285.411,4.98136167140954,1,,,,,,,,,
122,FSR,10,2015,FSR_051015_16_59_for_1min.avi,yes,16:59,1,1,4,8,784.173,848.921,815.108,24.551,443.165,574.101,491.367,48.763,2.002,3.504,2.544,0.668,30,123,84.25,26.163,38.608,48.942,43.757,4.291,0,48.942,21.878,23.557,NA,NA,NA,NA,38.608,48.942,43.757,4.291,13.969,20.297,17.719,2.787,-176.309,-153.435,-161.446,10.318,NA,NA,NA,NA,-1,14.291,37.165,29.154,16:59,259.4,288.554,5.03621736979972,1,,,,,,,,,
123,FSR,10,2015,FSR_051015_17_04_for_1min.avi,no,17:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,90,90,90,17:04,,90,2,0,,,,,,,,,
124,FSR,10,2015,FSR_051015_17_09_for_1min.avi,yes,17:09,1,1,4,8,1002.878,1071.942,1031.655,24.236,401.439,434.532,420.504,11.244,2.069,3.003,2.603,0.446,35,98,64.625,19.69,36,47.044,39.959,4.909,0,47.044,19.98,21.6,NA,NA,NA,NA,36,47.044,39.959,4.909,13.078,17.402,15.53,1.804,-177.709,175.601,-82.563,172.338,NA,NA,NA,NA,-1,10.991,4.30099999999999,-253.863,17:09,261.3,7.43700000000001,0.129800136470819,1,,,,,,,,,
125,FSR,14,2015,FSR_051415_13_31_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
126,FSR,14,2015,FSR_051415_13_36_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
127,FSR,14,2015,FSR_051415_13_41_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
128,FSR,14,2015,FSR_051415_13_46_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
129,FSR,14,2015,FSR_051415_13_51_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
130,FSR,14,2015,FSR_051415_13_56_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
131,FSR,14,2015,FSR_051415_14_01_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
132,FSR,14,2015,FSR_051415_14_06_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
133,FSR,14,2015,FSR_051415_14_11_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
134,FSR,14,2015,FSR_051415_14_16_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
135,FSR,14,2015,FSR_051415_14_21_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
136,FSR,14,2015,FSR_051415_14_26_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
137,FSR,14,2015,FSR_051415_14_31_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
138,FSR,14,2015,FSR_051415_14_36_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
139,FSR,14,2015,FSR_051415_14_41_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
140,FSR,14,2015,FSR_051415_14_46_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,90,2,0,,,,,,,,,
141,FSR,24,2015,FSR_052415_13_34_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
142,FSR,24,2015,FSR_052415_13_39_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
143,FSR,24,2015,FSR_052415_13_44_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
144,FSR,24,2015,FSR_052415_13_49_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
145,FSR,24,2015,FSR_052415_13_54_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
146,FSR,24,2015,FSR_052415_13_59_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
147,FSR,24,2015,FSR_052415_14_04_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
148,FSR,24,2015,FSR_052415_14_09_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
149,FSR,24,2015,FSR_052415_14_14_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
150,FSR,24,2015,FSR_052415_14_19_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
151,FSR,24,2015,FSR_052415_14_24_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
152,FSR,24,2015,FSR_052415_14_29_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
153,FSR,24,2015,FSR_052415_14_34_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
154,FSR,24,2015,FSR_052415_14_39_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
155,FSR,24,2015,FSR_052415_14_44_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
156,FSR,24,2015,FSR_052415_14_49_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
157,FSR,24,2015,FSR_052415_14_54_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
158,FSR,24,2015,FSR_052415_14_59_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
159,FSR,24,2015,FSR_052415_15_04_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
160,FSR,24,2015,FSR_052415_15_09_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
161,FSR,24,2015,FSR_052415_15_14_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
